Date,region,4046,4225,4770,Total Volume
29-10-2017,SouthCarolina,132.44,2891.29,66.22,15261.11
22-10-2017,SouthCarolina,183.93,3156.87,87.34,15014.96
15-10-2017,SouthCarolina,231.95,3011.81,76.97,15150.22
08-10-2017,SouthCarolina,136.03,3139.37,60.66,14402.07
01-10-2017,SouthCarolina,182.4,3400.73,81.2,12921.65
24-09-2017,SouthCarolina,138.3,3523.55,102.81,14716.18
17-09-2017,SouthCarolina,184.23,3603.67,86.44,11850.68
10-09-2017,SouthCarolina,178.69,2712.13,113.06,14718.3
03-09-2017,SouthCarolina,207.92,3882.22,127.89,14334.93
27-08-2017,SouthCarolina,225.39,3924.73,86.75,14071.97
20-08-2017,SouthCarolina,322.82,3927.75,88.54,14864.18
13-08-2017,SouthCarolina,195.52,3482.19,140.67,13678.65
06-08-2017,SouthCarolina,205.93,3665.23,135.34,11964.74
30-07-2017,SouthCarolina,178.36,3739.96,83.3,14475.54
23-07-2017,SouthCarolina,92.72,4559.49,113.74,12851.13
16-07-2017,SouthCarolina,69.9,4666.74,116.89,12087.77
09-07-2017,SouthCarolina,116.35,5293.97,155.96,14990.91
02-07-2017,SouthCarolina,218.66,5553.97,171.9,14824.81
25-06-2017,SouthCarolina,191.83,5205.01,117.4,17275.62
18-06-2017,SouthCarolina,235.14,5136.73,132.12,13816.79
11-06-2017,SouthCarolina,567.58,4048.33,139.47,14897.51
04-06-2017,SouthCarolina,761.59,4252.82,128.16,9543.8
28-05-2017,SouthCarolina,790.46,4574.28,201.95,8937.3
21-05-2017,SouthCarolina,744.08,4624.3,193.97,8777.8
14-05-2017,SouthCarolina,998.2,5280.45,259.53,7927.37
07-05-2017,SouthCarolina,352.76,4779.08,119.66,7048.36
30-04-2017,SouthCarolina,600.75,4505.47,112.36,7072.22
23-04-2017,SouthCarolina,964.45,4213.41,200.04,6587.58
16-04-2017,SouthCarolina,645.02,5275.47,253.45,7761.81
09-04-2017,SouthCarolina,669.35,5400.57,283.3,12281.48
02-04-2017,SouthCarolina,502.88,5423.91,218.18,10286.24
26-03-2017,SouthCarolina,709.1,4844.72,260.45,7812.03
19-03-2017,SouthCarolina,483.39,4025.31,205.2,8769.05
12-03-2017,SouthCarolina,758.63,3866.61,203.16,11551.46
05-03-2017,SouthCarolina,796.72,3353.02,211.52,17212.92
26-02-2017,SouthCarolina,580.25,3513.05,228.94,14902.59
19-02-2017,SouthCarolina,627.48,3342.81,139.12,11183.49
12-02-2017,SouthCarolina,430.33,3098.64,152.5,9862.15
05-02-2017,SouthCarolina,488.39,3011.86,182.42,9116.85
29-01-2017,SouthCarolina,332.61,3466.84,214.77,9208.26
22-01-2017,SouthCarolina,321.4,3190.68,234.85,8519.07
15-01-2017,SouthCarolina,344.06,3697.15,253.5,9692.83
08-01-2017,SouthCarolina,304.42,3669.2,222.07,9552.09
01-01-2017,SouthCarolina,296.57,2833.99,185.96,6866.1
31-12-2017,SouthCentral,25221.46,3103.46,0.0,115959.77
24-12-2017,SouthCentral,22484.56,3829.0,0.0,126306.81
17-12-2017,SouthCentral,19933.3,3375.24,0.0,116534.02
10-12-2017,SouthCentral,18348.97,3120.89,0.0,102658.15
03-12-2017,SouthCentral,22085.74,3150.27,0.0,106526.9
26-11-2017,SouthCentral,17430.38,3137.84,0.0,91204.54
19-11-2017,SouthCentral,22430.41,3239.93,0.0,115865.76
12-11-2017,SouthCentral,24716.13,3479.9,0.0,117223.76
05-11-2017,SouthCentral,20163.6,2648.96,0.0,99714.13
29-10-2017,SouthCentral,20556.39,2692.5,0.0,105902.71
22-10-2017,SouthCentral,18976.94,2868.24,0.0,109427.04
15-10-2017,SouthCentral,24823.67,3241.9,0.0,115437.92
08-10-2017,SouthCentral,27054.58,3391.43,0.0,106062.64
01-10-2017,SouthCentral,31572.3,2854.98,0.0,107773.96
24-09-2017,SouthCentral,43104.01,2957.09,0.0,124121.46
17-09-2017,SouthCentral,49755.71,3371.39,0.0,108093.32
10-09-2017,SouthCentral,31218.95,4601.22,0.0,108438.31
03-09-2017,SouthCentral,30727.41,4626.58,0.0,109958.23
27-08-2017,SouthCentral,36270.97,4496.79,0.0,125183.67
20-08-2017,SouthCentral,29483.18,5017.19,0.0,115769.96
13-08-2017,SouthCentral,26288.07,4083.7,0.0,112607.87
06-08-2017,SouthCentral,34146.34,4622.76,0.0,141584.65
30-07-2017,SouthCentral,34533.3,4894.84,0.0,124143.15
23-07-2017,SouthCentral,45346.41,6099.91,0.0,131449.42
16-07-2017,SouthCentral,31546.7,5690.47,0.0,144301.93
09-07-2017,SouthCentral,35464.23,7272.31,0.0,180648.11
02-07-2017,SouthCentral,41073.19,5504.69,0.0,169099.91
25-06-2017,SouthCentral,48461.43,6365.33,0.0,130227.23
18-06-2017,SouthCentral,38471.13,9716.75,0.0,149975.22
11-06-2017,SouthCentral,38447.04,9085.51,0.0,183857.14
04-06-2017,SouthCentral,34348.51,14133.82,0.0,197098.71
28-05-2017,SouthCentral,32930.32,18293.4,0.0,187973.68
21-05-2017,SouthCentral,31741.16,14655.16,0.0,147667.8
14-05-2017,SouthCentral,30921.33,12795.99,0.0,142740.06
07-05-2017,SouthCentral,30711.6,11489.92,0.0,138588.03
30-04-2017,SouthCentral,41198.05,8563.75,0.0,126586.54
23-04-2017,SouthCentral,40490.03,7341.55,9.0,144414.88
16-04-2017,SouthCentral,41474.4,7200.29,12.02,204871.52
09-04-2017,SouthCentral,43305.45,9697.83,0.0,173816.89
02-04-2017,SouthCentral,50715.72,6377.87,0.0,169883.35
26-03-2017,SouthCentral,46746.72,5189.22,0.0,197899.23
19-03-2017,SouthCentral,38297.69,4561.04,0.0,160600.06
12-03-2017,SouthCentral,42098.81,4983.58,0.0,168236.96
05-03-2017,SouthCentral,35367.23,5175.81,5.91,155011.12
26-02-2017,SouthCentral,34520.03,6936.39,0.0,171145.0
19-02-2017,SouthCentral,32258.65,5881.61,5.89,147729.4
12-02-2017,SouthCentral,34932.59,5509.9,2.91,121268.68
05-02-2017,SouthCentral,30563.62,4482.2,0.0,104656.52
29-01-2017,SouthCentral,35172.06,5405.54,0.0,121203.53
22-01-2017,SouthCentral,28151.07,6856.25,0.0,147163.14
15-01-2017,SouthCentral,22335.2,6350.11,0.0,109017.25
08-01-2017,SouthCentral,26212.5,6181.32,0.0,104424.88
01-01-2017,SouthCentral,22474.95,4797.17,17.37,66616.54
31-12-2017,Southeast,1052.21,15703.49,169.38,92000.75
24-12-2017,Southeast,1409.87,16980.39,96.76,90080.71
17-12-2017,Southeast,1152.01,14184.34,95.22,81483.62
10-12-2017,Southeast,907.78,12906.41,91.79,79396.08
03-12-2017,Southeast,1201.3,15651.12,143.43,73280.14
26-11-2017,Southeast,1025.51,14256.23,57.5,77114.49
19-11-2017,Southeast,1073.19,16938.74,113.55,81736.75
12-11-2017,Southeast,1041.38,16284.96,53.27,81645.24
05-11-2017,Southeast,1631.92,17868.58,138.66,89263.65
29-10-2017,Southeast,1300.49,15386.24,96.43,92281.1
22-10-2017,Southeast,1696.37,17846.02,107.66,90426.45
15-10-2017,Southeast,1416.56,16951.37,118.81,72393.25
08-10-2017,Southeast,1400.23,16197.16,96.54,76471.6
01-10-2017,Southeast,2020.76,18485.31,135.54,83783.04
24-09-2017,Southeast,2085.26,19427.02,132.87,90946.17
17-09-2017,Southeast,2089.25,17722.64,103.36,71648.47
10-09-2017,Southeast,2028.56,16157.29,160.15,77245.2
03-09-2017,Southeast,2180.86,19175.72,171.85,77686.48
27-08-2017,Southeast,2655.59,23890.3,110.75,77416.4
20-08-2017,Southeast,2949.29,23183.75,129.31,89270.61
13-08-2017,Southeast,2129.87,17537.18,183.1,76353.2
06-08-2017,Southeast,1389.06,16770.11,186.56,64344.45
30-07-2017,Southeast,1310.67,17344.96,138.42,77530.96
23-07-2017,Southeast,1465.16,21646.39,186.22,78813.04
16-07-2017,Southeast,1230.72,21752.43,156.17,70097.22
09-07-2017,Southeast,1959.39,29773.64,249.44,90791.94
02-07-2017,Southeast,4302.01,40687.72,250.51,108360.53
25-06-2017,Southeast,4346.4,37186.27,153.28,111509.08
18-06-2017,Southeast,4845.97,38181.12,176.3,94314.28
11-06-2017,Southeast,9471.52,17769.48,195.84,98734.76
04-06-2017,Southeast,12332.67,16277.88,208.25,77032.09
28-05-2017,Southeast,11588.66,17819.29,279.21,84319.76
21-05-2017,Southeast,11348.27,19091.4,257.81,87299.49
14-05-2017,Southeast,17886.01,19384.39,355.06,69261.08
07-05-2017,Southeast,6765.64,19700.9,180.72,69763.54
30-04-2017,Southeast,11330.87,18748.52,161.45,54311.43
23-04-2017,Southeast,17692.58,18109.96,279.38,58969.91
16-04-2017,Southeast,10404.69,19431.24,358.76,60348.45
09-04-2017,Southeast,9260.67,17981.54,412.84,85742.82
02-04-2017,Southeast,9605.32,18324.17,338.06,81061.62
26-03-2017,Southeast,10057.03,16776.81,327.15,75769.87
19-03-2017,Southeast,9709.84,13759.38,269.26,52790.71
12-03-2017,Southeast,10628.05,13728.81,279.09,63661.35
05-03-2017,Southeast,13231.55,12552.42,275.95,95526.15
26-02-2017,Southeast,9596.11,12259.82,331.84,89221.79
19-02-2017,Southeast,9588.84,11456.39,228.44,65605.97
12-02-2017,Southeast,7177.42,11876.06,253.98,69669.46
05-02-2017,Southeast,9542.26,12078.59,234.87,52925.32
29-01-2017,Southeast,4423.96,12562.99,317.33,53543.13
22-01-2017,Southeast,4163.56,12655.77,353.2,58686.47
15-01-2017,Southeast,4716.66,12386.68,392.83,63939.14
08-01-2017,Southeast,5147.21,14914.5,341.38,61788.03
01-01-2017,Southeast,4157.31,9930.6,262.28,49777.56
31-12-2017,Spokane,251.57,692.89,0.0,2468.87
24-12-2017,Spokane,148.01,1445.8,0.0,4467.88
17-12-2017,Spokane,181.95,1028.88,0.0,2675.19
10-12-2017,Spokane,256.63,832.45,0.0,2721.99
03-12-2017,Spokane,120.24,813.79,0.0,2575.42
26-11-2017,Spokane,156.61,1186.4,8.58,3284.64
19-11-2017,Spokane,184.35,1208.98,0.0,2838.6
12-11-2017,Spokane,276.49,1165.5,0.0,3113.68
05-11-2017,Spokane,215.25,1023.49,0.0,2596.51
29-10-2017,Spokane,272.0,946.72,0.0,2797.66
22-10-2017,Spokane,368.11,1504.17,0.0,3627.68
15-10-2017,Spokane,103.65,1021.68,2.12,2819.91
08-10-2017,Spokane,236.06,946.35,0.0,2803.12
01-10-2017,Spokane,148.64,825.79,0.0,2413.84
24-09-2017,Spokane,168.12,1025.14,0.0,2417.55
17-09-2017,Spokane,181.23,861.34,0.0,2375.19
10-09-2017,Spokane,254.5,1032.25,0.0,2913.66
03-09-2017,Spokane,181.79,1194.91,0.0,3047.66
27-08-2017,Spokane,122.13,586.22,0.0,2077.95
20-08-2017,Spokane,214.41,1025.11,0.0,2232.94
13-08-2017,Spokane,290.02,1531.25,0.0,3503.34
06-08-2017,Spokane,272.73,1678.34,0.0,3628.33
30-07-2017,Spokane,127.96,1619.38,0.0,3374.92
23-07-2017,Spokane,145.69,2076.08,20.23,3010.56
16-07-2017,Spokane,324.26,1828.38,4.18,3536.14
09-07-2017,Spokane,358.58,1807.52,16.68,4236.47
02-07-2017,Spokane,305.84,2579.83,0.0,3959.98
25-06-2017,Spokane,417.32,1868.61,0.0,3367.89
18-06-2017,Spokane,323.22,1545.67,0.0,4526.04
11-06-2017,Spokane,231.58,1649.99,0.0,6065.6
04-06-2017,Spokane,458.07,1976.71,0.0,5718.65
28-05-2017,Spokane,349.55,1639.55,16.65,5870.75
21-05-2017,Spokane,319.75,1148.21,68.52,4711.98
14-05-2017,Spokane,430.77,1195.66,25.22,5224.55
07-05-2017,Spokane,269.36,1452.03,18.94,5023.31
30-04-2017,Spokane,219.18,1582.71,27.4,4577.29
23-04-2017,Spokane,322.84,1586.56,8.5,4478.9
16-04-2017,Spokane,292.71,1306.43,5.38,4884.2
09-04-2017,Spokane,258.59,1820.91,0.0,4857.02
02-04-2017,Spokane,234.46,1746.63,0.0,5923.05
26-03-2017,Spokane,347.42,1704.92,0.0,8348.5
19-03-2017,Spokane,240.74,1487.07,0.0,3319.4
12-03-2017,Spokane,169.93,1599.48,11.68,5020.91
05-03-2017,Spokane,116.07,1156.47,13.72,3789.26
26-02-2017,Spokane,152.37,1154.78,1.0,3681.31
19-02-2017,Spokane,121.18,1042.15,0.0,2274.09
12-02-2017,Spokane,79.25,1229.41,0.0,3673.62
05-02-2017,Spokane,52.94,789.96,0.0,3239.7
29-01-2017,Spokane,71.23,1070.47,0.0,4306.29
22-01-2017,Spokane,99.78,928.56,0.0,3750.22
15-01-2017,Spokane,24.44,1016.47,0.0,4471.01
08-01-2017,Spokane,14.26,914.68,0.0,4113.7
01-01-2017,Spokane,69.23,745.26,0.0,2869.96
31-12-2017,StLouis,1689.61,1140.91,0.0,12274.98
24-12-2017,StLouis,1106.21,841.14,0.0,5123.55
17-12-2017,StLouis,949.55,979.61,0.0,5954.71
10-12-2017,StLouis,745.23,1060.12,0.0,5723.01
03-12-2017,StLouis,804.3,1175.92,0.0,6102.5
26-11-2017,StLouis,654.85,764.6,0.0,5337.53
19-11-2017,StLouis,1329.71,678.38,0.0,5820.91
12-11-2017,StLouis,10.52,1238.07,0.0,5719.05
05-11-2017,StLouis,1.76,1255.74,0.0,6843.75
29-10-2017,StLouis,14.42,924.45,0.0,6098.89
22-10-2017,StLouis,44.43,1254.63,0.0,6578.62
15-10-2017,StLouis,27.16,1200.53,0.0,7426.84
08-10-2017,StLouis,19.03,733.82,0.0,6086.65
01-10-2017,StLouis,26.77,913.31,0.0,6583.11
24-09-2017,StLouis,8.94,475.6,0.0,2935.97
17-09-2017,StLouis,31.82,1053.07,0.0,5269.51
10-09-2017,StLouis,101.21,1107.34,0.0,5157.52
03-09-2017,StLouis,22.6,2396.41,19.81,4111.66
27-08-2017,StLouis,44.1,2900.22,10.77,3591.12
20-08-2017,StLouis,149.97,2885.47,18.05,4715.07
13-08-2017,StLouis,238.64,1946.25,3.6,5429.19
06-08-2017,StLouis,1494.5,1378.38,8.88,8848.14
30-07-2017,StLouis,557.82,2534.81,16.0,6858.93
23-07-2017,StLouis,656.83,3501.3,0.0,6999.43
16-07-2017,StLouis,1987.54,2314.64,1.77,7773.43
09-07-2017,StLouis,1623.63,2739.55,0.0,9693.13
02-07-2017,StLouis,136.65,2340.64,3.52,9274.18
25-06-2017,StLouis,67.64,1553.87,5.26,8241.57
18-06-2017,StLouis,797.12,1738.65,10.49,9327.52
11-06-2017,StLouis,2393.62,2139.09,12.2,7973.35
04-06-2017,StLouis,2373.25,2106.82,0.0,9652.72
28-05-2017,StLouis,1901.01,1675.52,1.74,7251.55
21-05-2017,StLouis,1450.51,2164.36,3.45,7221.48
14-05-2017,StLouis,229.87,1400.1,0.0,5693.95
07-05-2017,StLouis,19.6,2127.32,1.73,5974.03
30-04-2017,StLouis,60.1,3435.94,6.91,4551.65
23-04-2017,StLouis,305.95,2629.57,12.16,5647.44
16-04-2017,StLouis,1059.73,2846.32,0.0,6470.01
09-04-2017,StLouis,1802.26,1023.4,3.43,10153.14
02-04-2017,StLouis,1692.44,637.88,0.0,13548.83
26-03-2017,StLouis,1579.74,513.18,0.0,11292.61
19-03-2017,StLouis,1187.88,489.0,0.0,10420.76
12-03-2017,StLouis,840.11,599.7,0.0,10550.08
05-03-2017,StLouis,1233.15,462.58,0.0,8150.41
26-02-2017,StLouis,919.14,517.15,0.0,7139.65
19-02-2017,StLouis,990.14,539.15,0.0,8031.89
12-02-2017,StLouis,1444.56,562.93,0.0,10825.69
05-02-2017,StLouis,822.78,547.96,0.0,5630.1
29-01-2017,StLouis,1315.28,514.22,0.0,6269.88
22-01-2017,StLouis,1189.05,791.05,0.0,6534.61
15-01-2017,StLouis,1997.04,657.61,0.0,7588.47
08-01-2017,StLouis,1559.52,325.05,0.0,4065.65
01-01-2017,StLouis,1662.86,413.93,0.0,5850.8
31-12-2017,Syracuse,51.97,54.57,0.0,4873.1
24-12-2017,Syracuse,77.02,65.27,0.0,5154.54
17-12-2017,Syracuse,53.38,45.57,0.0,4667.9
10-12-2017,Syracuse,19.38,76.24,0.0,6431.82
03-12-2017,Syracuse,21.96,134.36,0.0,4486.61
26-11-2017,Syracuse,54.32,44.03,0.0,3420.98
19-11-2017,Syracuse,61.68,82.24,0.0,3574.89
12-11-2017,Syracuse,52.55,115.35,0.0,5045.97
05-11-2017,Syracuse,76.51,38.25,0.0,5329.36
29-10-2017,Syracuse,78.85,61.04,0.0,7073.65
22-10-2017,Syracuse,74.88,74.94,0.0,5189.51
15-10-2017,Syracuse,86.38,66.06,0.0,5963.47
08-10-2017,Syracuse,54.15,124.32,0.0,7491.15
01-10-2017,Syracuse,127.81,61.21,0.0,6358.44
24-09-2017,Syracuse,95.09,88.8,0.0,6416.81
17-09-2017,Syracuse,120.62,66.66,0.0,4674.76
10-09-2017,Syracuse,85.58,65.73,0.0,2095.4
03-09-2017,Syracuse,130.51,87.0,0.0,3798.02
27-08-2017,Syracuse,76.5,61.01,0.0,5300.56
20-08-2017,Syracuse,65.45,101.54,0.0,3978.93
13-08-2017,Syracuse,0.0,169.15,0.0,4017.01
06-08-2017,Syracuse,0.0,114.91,0.0,5742.08
30-07-2017,Syracuse,0.0,136.78,0.0,4568.06
23-07-2017,Syracuse,0.0,164.12,0.0,6588.03
16-07-2017,Syracuse,0.0,165.11,0.0,5140.46
09-07-2017,Syracuse,0.0,148.65,0.0,2789.76
02-07-2017,Syracuse,0.0,263.71,0.0,2508.3
25-06-2017,Syracuse,1.28,137.32,0.0,2664.0
18-06-2017,Syracuse,0.0,144.6,0.0,3405.58
11-06-2017,Syracuse,0.0,164.45,0.0,3056.43
04-06-2017,Syracuse,0.0,143.45,0.0,3153.41
28-05-2017,Syracuse,0.0,198.97,0.0,3299.38
21-05-2017,Syracuse,0.0,262.29,0.0,2976.18
14-05-2017,Syracuse,0.0,349.93,0.0,4073.79
07-05-2017,Syracuse,0.0,260.65,0.0,4181.73
30-04-2017,Syracuse,0.0,160.66,0.0,1703.77
23-04-2017,Syracuse,0.0,109.87,0.0,3223.81
16-04-2017,Syracuse,0.0,177.01,0.0,3200.29
09-04-2017,Syracuse,0.0,172.93,0.0,2857.82
02-04-2017,Syracuse,0.0,326.09,0.0,1628.79
26-03-2017,Syracuse,0.0,137.6,0.0,2614.15
19-03-2017,Syracuse,0.0,111.78,0.0,2460.96
12-03-2017,Syracuse,0.0,128.22,0.0,2064.66
05-03-2017,Syracuse,0.0,380.92,0.0,1817.84
26-02-2017,Syracuse,0.0,207.99,0.0,1336.09
19-02-2017,Syracuse,0.0,257.11,0.0,2030.59
12-02-2017,Syracuse,2.56,102.49,0.0,2470.65
05-02-2017,Syracuse,5.13,81.82,0.0,3181.84
29-01-2017,Syracuse,0.0,106.8,0.0,1749.51
22-01-2017,Syracuse,19.02,65.93,0.0,1880.89
15-01-2017,Syracuse,2.53,156.91,0.0,3179.45
08-01-2017,Syracuse,0.0,113.63,0.0,2443.57
01-01-2017,Syracuse,6.3,42.83,0.0,1811.03
31-12-2017,Tampa,76.28,474.42,0.0,5528.74
24-12-2017,Tampa,107.68,672.37,0.0,7369.95
17-12-2017,Tampa,65.61,564.27,0.0,5609.58
10-12-2017,Tampa,27.66,438.56,0.0,5580.67
03-12-2017,Tampa,40.64,534.88,0.0,4677.74
26-11-2017,Tampa,46.18,383.97,0.0,5007.93
19-11-2017,Tampa,101.99,789.78,0.0,6739.72
12-11-2017,Tampa,50.87,533.78,0.0,5441.77
05-11-2017,Tampa,117.74,949.73,0.0,6566.58
29-10-2017,Tampa,92.65,741.78,0.0,6320.26
22-10-2017,Tampa,108.7,1003.5,0.0,6399.75
15-10-2017,Tampa,125.79,659.65,0.0,3288.85
08-10-2017,Tampa,103.57,527.61,0.0,5500.88
01-10-2017,Tampa,174.02,928.96,0.0,7152.31
24-09-2017,Tampa,96.46,399.84,0.0,4633.29
17-09-2017,Tampa,23.58,40.61,0.0,1249.75
10-09-2017,Tampa,33.93,2.62,0.0,3548.76
03-09-2017,Tampa,38.56,27.66,0.0,2478.44
27-08-2017,Tampa,31.26,23.68,0.0,3287.16
20-08-2017,Tampa,31.71,57.83,0.0,4048.43
13-08-2017,Tampa,11.93,52.71,0.0,4124.63
06-08-2017,Tampa,31.97,64.92,0.0,3054.66
30-07-2017,Tampa,41.69,43.63,0.0,3724.2
23-07-2017,Tampa,19.6,14.3,0.0,3528.33
16-07-2017,Tampa,22.61,39.69,0.0,3525.61
09-07-2017,Tampa,44.2,188.68,0.0,3943.55
02-07-2017,Tampa,451.16,2906.23,0.0,6570.14
25-06-2017,Tampa,488.9,2780.41,0.0,6199.5
18-06-2017,Tampa,475.83,2787.16,0.0,6480.98
11-06-2017,Tampa,933.06,206.39,0.0,4577.12
04-06-2017,Tampa,1368.31,156.3,0.0,5574.93
28-05-2017,Tampa,1104.19,125.33,0.0,7101.2
21-05-2017,Tampa,1257.05,124.04,0.0,7514.33
14-05-2017,Tampa,2198.76,104.04,0.0,4946.02
07-05-2017,Tampa,811.85,37.89,0.0,5564.72
30-04-2017,Tampa,1053.18,82.33,0.0,3715.02
23-04-2017,Tampa,2020.23,169.22,0.0,5282.78
16-04-2017,Tampa,1255.55,82.31,0.0,3018.56
09-04-2017,Tampa,957.86,54.13,0.0,4154.91
02-04-2017,Tampa,1493.44,74.28,0.0,5864.06
26-03-2017,Tampa,1009.21,102.57,0.0,8253.8
19-03-2017,Tampa,985.66,41.8,0.0,3982.18
12-03-2017,Tampa,1233.55,97.2,0.0,2856.05
05-03-2017,Tampa,1712.14,127.26,0.0,3705.46
26-02-2017,Tampa,969.32,74.28,0.0,4102.72
19-02-2017,Tampa,1110.93,42.82,0.0,4237.44
12-02-2017,Tampa,742.02,89.76,0.0,6411.93
05-02-2017,Tampa,1500.06,70.24,0.0,4591.77
29-01-2017,Tampa,263.33,46.22,0.0,5251.73
22-01-2017,Tampa,252.11,33.77,0.0,6939.71
15-01-2017,Tampa,320.78,60.1,0.0,7526.04
08-01-2017,Tampa,285.78,50.14,0.0,6520.7
01-01-2017,Tampa,287.57,36.42,0.0,5905.05
31-12-2017,TotalUS,120545.76,248123.56,1279.48,1243940.09
24-12-2017,TotalUS,103199.55,247166.08,1143.57,1179930.12
17-12-2017,TotalUS,94905.86,248498.73,982.45,1148617.16
10-12-2017,TotalUS,94279.26,258003.98,1003.84,1217680.36
03-12-2017,TotalUS,99317.88,269450.85,1108.2,1119325.0
26-11-2017,TotalUS,77759.93,204612.15,978.29,957800.72
19-11-2017,TotalUS,88110.88,213230.36,834.3,967886.13
12-11-2017,TotalUS,93312.94,217612.9,1074.64,1044591.43
05-11-2017,TotalUS,88073.16,244925.18,1059.63,1068530.09
29-10-2017,TotalUS,88668.95,218858.34,1150.03,1123703.61
22-10-2017,TotalUS,89301.75,229689.25,1309.82,1180823.79
15-10-2017,TotalUS,103557.18,218881.54,1369.62,1172057.19
08-10-2017,TotalUS,100744.58,231652.64,1224.99,1164140.49
01-10-2017,TotalUS,100319.38,230053.24,1966.94,1072521.35
24-09-2017,TotalUS,116338.61,237876.77,1182.85,1125443.38
17-09-2017,TotalUS,140979.17,243233.57,891.6,1074567.7
10-09-2017,TotalUS,114942.21,249231.14,940.89,1093955.66
03-09-2017,TotalUS,113516.0,256920.07,2256.96,1075538.53
27-08-2017,TotalUS,112812.39,250861.84,2119.14,1045992.02
20-08-2017,TotalUS,108658.66,262747.8,1154.19,1071538.25
13-08-2017,TotalUS,98007.24,230106.14,1414.21,1014709.07
06-08-2017,TotalUS,112592.04,236015.15,1552.51,1059971.14
30-07-2017,TotalUS,100332.24,270534.58,2135.74,1091590.78
23-07-2017,TotalUS,113467.66,317184.04,3700.92,1214158.19
16-07-2017,TotalUS,94267.55,311432.79,4766.71,1148354.84
09-07-2017,TotalUS,109023.66,333458.24,3424.69,1130374.7
02-07-2017,TotalUS,128156.1,360890.48,3393.83,1173393.06
25-06-2017,TotalUS,123317.1,341073.87,2613.51,1101009.92
18-06-2017,TotalUS,169434.58,442594.36,2140.13,1304554.29
11-06-2017,TotalUS,160841.97,339777.07,3623.46,1397448.17
04-06-2017,TotalUS,165665.93,387057.95,2865.59,1352960.47
28-05-2017,TotalUS,163384.37,357431.2,3195.15,1302205.55
21-05-2017,TotalUS,166985.41,351498.5,4322.99,1210560.61
14-05-2017,TotalUS,164697.92,339920.6,4618.45,1375125.12
07-05-2017,TotalUS,172722.76,386288.18,4161.33,1394126.23
30-04-2017,TotalUS,199039.61,421709.78,5187.46,1248175.29
23-04-2017,TotalUS,152604.41,347557.13,3245.62,1190461.18
16-04-2017,TotalUS,176684.11,437947.67,5096.43,1493331.28
09-04-2017,TotalUS,148803.12,362152.44,8972.11,1387436.32
02-04-2017,TotalUS,183101.86,430841.87,3767.76,1492167.41
26-03-2017,TotalUS,160491.66,355541.13,3888.05,1581127.36
19-03-2017,TotalUS,172196.56,411359.03,3304.62,1284018.65
12-03-2017,TotalUS,152896.45,330081.75,3188.52,1337596.89
05-03-2017,TotalUS,184006.16,374220.48,2542.94,1619398.24
26-02-2017,TotalUS,150448.17,368526.18,3747.77,1436663.15
19-02-2017,TotalUS,250591.21,632101.53,3295.09,1634877.11
12-02-2017,TotalUS,136636.34,297764.4,3486.2,1060775.98
05-02-2017,TotalUS,136100.39,314011.26,2238.78,1015621.03
29-01-2017,TotalUS,131808.29,292584.44,3524.96,953206.1
22-01-2017,TotalUS,115700.02,281786.33,6707.82,994282.98
15-01-2017,TotalUS,121132.79,280287.84,8750.08,975724.28
08-01-2017,TotalUS,117721.87,283532.68,8697.35,990721.83
01-01-2017,TotalUS,99820.77,273329.61,4425.75,808971.88
31-12-2017,West,26883.07,53165.3,86.61,229477.07
24-12-2017,West,30630.73,38800.38,84.09,232395.98
17-12-2017,West,27144.23,47290.74,92.17,252754.61
10-12-2017,West,19393.44,62916.63,117.57,313686.31
03-12-2017,West,20229.67,51602.11,94.33,247514.3
26-11-2017,West,19932.06,35313.11,178.4,177222.64
19-11-2017,West,19683.27,31559.25,69.86,152431.73
12-11-2017,West,20429.3,29316.64,61.67,150594.48
05-11-2017,West,19917.54,26607.93,57.58,138955.1
29-10-2017,West,20936.88,28269.2,60.13,148010.22
22-10-2017,West,23092.88,31148.28,120.28,168954.65
15-10-2017,West,31939.47,25749.52,162.84,174251.28
08-10-2017,West,25306.59,26921.31,62.43,153186.84
01-10-2017,West,16845.73,24294.75,25.18,122625.26
24-09-2017,West,17650.08,22295.44,42.34,111321.19
17-09-2017,West,22989.15,25396.53,55.47,139471.62
10-09-2017,West,21079.04,30452.07,74.05,149611.1
03-09-2017,West,19509.0,32862.27,50.28,143490.06
27-08-2017,West,23404.34,32438.46,68.4,154828.39
20-08-2017,West,19612.76,39964.08,89.75,139145.2
13-08-2017,West,26941.72,37508.97,108.24,157709.51
06-08-2017,West,42641.59,42953.57,315.01,178606.86
30-07-2017,West,35365.17,51355.3,701.35,180688.88
23-07-2017,West,29482.82,57477.12,1244.18,162321.68
16-07-2017,West,20505.23,50838.62,1247.45,151281.1
09-07-2017,West,36979.31,62194.83,199.61,203127.73
02-07-2017,West,45612.22,67692.06,162.23,212196.16
25-06-2017,West,30258.04,67981.62,110.31,188845.44
18-06-2017,West,37443.94,48934.78,159.38,215628.86
11-06-2017,West,52927.66,47810.13,209.8,260068.85
04-06-2017,West,46575.21,50359.11,146.97,263143.18
28-05-2017,West,64107.88,52767.88,461.27,276578.14
21-05-2017,West,72450.49,48371.97,249.55,252331.06
14-05-2017,West,64155.43,54107.85,268.13,446864.94
07-05-2017,West,85438.01,70952.57,396.53,442825.93
30-04-2017,West,61897.14,51045.63,294.91,259279.19
